Degree Name,Link
Bachelor of Science (Honours),https://www.aut.ac.nz/s/redirect?collection=aut-ac-nz-meta-dev&url=https%3A%2F%2Fwww.aut.ac.nz%2Fcourses%2Fbachelor-of-science-honours&auth=nMHkq%2BCk5W1u%2BG2sS%2Fklgw&profile=_default&rank=215&query=%7CT%3A%22%24%2B%2B+Course+%24%2B%2B%22
Study Industrial Design - Bachelor of Design Te Tohu Paetahi mō te…,https://www.aut.ac.nz/s/redirect?collection=aut-ac-nz-meta-dev&url=https%3A%2F%2Fwww.aut.ac.nz%2Fcourses%2Fbachelor-of-design-te-tohu-paetahi-mo-te-hoahoa%2Findustrial-design-major&auth=Cw1FQuunrLOb3YdLyZkr0Q&profile=_default&rank=216&query=%7CT%3A%22%24%2B%2B+Course+%24%2B%2B%22
Information Systems Major - Bachelor of Business,https://www.aut.ac.nz/s/redirect?collection=aut-ac-nz-meta-dev&url=https%3A%2F%2Fwww.aut.ac.nz%2Fstudy%2Fstudy-options%2Fbusiness%2Fcourses%2Fbachelor-of-business%2Fbusiness-information-systems-major&auth=chIGEInB9p%2F4Ny7nofuUBA&profile=_default&rank=217&query=%7CT%3A%22%24%2B%2B+Course+%24%2B%2B%22
Master of Disaster Risk Management and Development,https://www.aut.ac.nz/s/redirect?collection=aut-ac-nz-meta-dev&url=https%3A%2F%2Fwww.aut.ac.nz%2Fstudy%2Fstudy-options%2Fhealth-sciences%2Fcourses%2Fmaster-of-disaster-risk-management-and-development&auth=Bn3nwZkbC5DaNz%2BlW9RzSA&profile=_default&rank=218&query=%7CT%3A%22%24%2B%2B+Course+%24%2B%2B%22
Postgraduate Certificate in Professional Accounting,https://www.aut.ac.nz/s/redirect?collection=aut-ac-nz-meta-dev&url=https%3A%2F%2Fwww.aut.ac.nz%2Fstudy%2Fstudy-options%2Fbusiness%2Fcourses%2Fpostgraduate-certificate-in-professional-accounting&auth=CtPvDLyGuYiDoS%2B4i81mRw&profile=_default&rank=219&query=%7CT%3A%22%24%2B%2B+Course+%24%2B%2B%22
Psychology Major - Bachelor of Health Science,https://www.aut.ac.nz/s/redirect?collection=aut-ac-nz-meta-dev&url=https%3A%2F%2Fwww.aut.ac.nz%2Fstudy%2Fstudy-options%2Fhealth-sciences%2Fcourses%2Fbachelor-of-health-science%2Fpsychology-major&auth=xqYO2KjUf5HBUjXwBejNsw&profile=_default&rank=220&query=%7CT%3A%22%24%2B%2B+Course+%24%2B%2B%22
Māori Development major - Bachelor of Arts,https://www.aut.ac.nz/s/redirect?collection=aut-ac-nz-meta-dev&url=https%3A%2F%2Fwww.aut.ac.nz%2Fcourses%2Fbachelor-of-arts%2Fmaori-development-major&auth=NPn4cKsrFUKYJt%2BlybJzpg&profile=_default&rank=221&query=%7CT%3A%22%24%2B%2B+Course+%24%2B%2B%22
Bachelor of Construction,https://www.aut.ac.nz/s/redirect?collection=aut-ac-nz-meta-dev&url=https%3A%2F%2Fwww.aut.ac.nz%2Fstudy%2Fstudy-options%2Farchitecture-and-built-environment%2Fcourses%2Fbachelor-of-construction&auth=GqR8TtDmPK2OIEJfYFzkBA&profile=_default&rank=222&query=%7CT%3A%22%24%2B%2B+Course+%24%2B%2B%22
Bachelor of Computer and Information Sciences,https://www.aut.ac.nz/s/redirect?collection=aut-ac-nz-meta-dev&url=https%3A%2F%2Fwww.aut.ac.nz%2Fstudy%2Fstudy-options%2Fengineering-computer-and-mathematical-sciences%2Fcourses%2Fbachelor-of-computer-and-information-sciences&auth=CTt%2FtkRuDOnM6o80VaTyCQ&profile=_default&rank=223&query=%7CT%3A%22%24%2B%2B+Course+%24%2B%2B%22
Study Criminology and Criminal Justice - Bachelor of Arts,https://www.aut.ac.nz/s/redirect?collection=aut-ac-nz-meta-dev&url=https%3A%2F%2Fwww.aut.ac.nz%2Fcourses%2Fbachelor-of-arts%2Fcriminology-major&auth=vOp6CRferoGdUKmi3mFU1A&profile=_default&rank=224&query=%7CT%3A%22%24%2B%2B+Course+%24%2B%2B%22
Economics Major - Bachelor of Arts,https://www.aut.ac.nz/s/redirect?collection=aut-ac-nz-meta-dev&url=https%3A%2F%2Fwww.aut.ac.nz%2Fcourses%2Fbachelor-of-arts%2Feconomics-major&auth=3aUNFm4dWuTkWAsgJuW23A&profile=_default&rank=225&query=%7CT%3A%22%24%2B%2B+Course+%24%2B%2B%22
Diploma in Business,https://www.aut.ac.nz/s/redirect?collection=aut-ac-nz-meta-dev&url=https%3A%2F%2Fwww.aut.ac.nz%2Fstudy%2Fstudy-options%2Fbusiness%2Fcourses%2Fdiploma-in-business&auth=MbTQYDoc%2BLNgETcriOH91g&profile=_default&rank=226&query=%7CT%3A%22%24%2B%2B+Course+%24%2B%2B%22
Communication Design Major - Bachelor of Design Te Tohu Paetahi mō te …,https://www.aut.ac.nz/s/redirect?collection=aut-ac-nz-meta-dev&url=https%3A%2F%2Fwww.aut.ac.nz%2Fcourses%2Fbachelor-of-design-te-tohu-paetahi-mo-te-hoahoa%2Fcommunication-design-major&auth=45%2FGHVdzwtczPEPdapQoxA&profile=_default&rank=227&query=%7CT%3A%22%24%2B%2B+Course+%24%2B%2B%22
Postgraduate Certificate in Public Health,https://www.aut.ac.nz/s/redirect?collection=aut-ac-nz-meta-dev&url=https%3A%2F%2Fwww.aut.ac.nz%2Fstudy%2Fstudy-options%2Fhealth-sciences%2Fcourses%2Fpostgraduate-certificate-in-public-health&auth=aBson22M44ETNhNQ7BzA0g&profile=_default&rank=228&query=%7CT%3A%22%24%2B%2B+Course+%24%2B%2B%22
Master of Computer and Information Sciences,https://www.aut.ac.nz/s/redirect?collection=aut-ac-nz-meta-dev&url=https%3A%2F%2Fwww.aut.ac.nz%2Fstudy%2Fstudy-options%2Fengineering-computer-and-mathematical-sciences%2Fcourses%2Fmaster-of-computer-and-information-sciences&auth=VT3QPauOTMPX6yjrE63Crg&profile=_default&rank=229&query=%7CT%3A%22%24%2B%2B+Course+%24%2B%2B%22
Master of Criminology and Criminal Justice,https://www.aut.ac.nz/s/redirect?collection=aut-ac-nz-meta-dev&url=https%3A%2F%2Fwww.aut.ac.nz%2Fstudy%2Fstudy-options%2Fsocial-sciences-and-public-policy%2Fcourses%2Fmaster-of-criminology-and-criminal-justice&auth=rqRqcir2teTJueSpOvQ7UQ&profile=_default&rank=231&query=%7CT%3A%22%24%2B%2B+Course+%24%2B%2B%22
Graduate Certificate in Sport and Exercise,https://www.aut.ac.nz/s/redirect?collection=aut-ac-nz-meta-dev&url=https%3A%2F%2Fwww.aut.ac.nz%2Fstudy%2Fstudy-options%2Fsport-and-recreation%2Fcourses%2Fgraduate-certificate-in-sport-and-exercise&auth=i6Mq7xBiCd2hVxRIJO0hLA&profile=_default&rank=233&query=%7CT%3A%22%24%2B%2B+Course+%24%2B%2B%22
Bachelor of Sport and Recreation (Honours),https://www.aut.ac.nz/s/redirect?collection=aut-ac-nz-meta-dev&url=https%3A%2F%2Fwww.aut.ac.nz%2Fstudy%2Fstudy-options%2Fsport-and-recreation%2Fcourses%2Fbachelor-of-sport-and-recreation-honours&auth=Z2QKSN3WDJt%2BdazKo9Kkmw&profile=_default&rank=234&query=%7CT%3A%22%24%2B%2B+Course+%24%2B%2B%22
Sport Leadership and Management Specialisation - Master of Business,https://www.aut.ac.nz/s/redirect?collection=aut-ac-nz-meta-dev&url=https%3A%2F%2Fwww.aut.ac.nz%2Fstudy%2Fstudy-options%2Fbusiness%2Fcourses%2Fmaster-of-business%2Fsport-leadership-and-management&auth=B75qefbnqIsszjexvJ6LDQ&profile=_default&rank=235&query=%7CT%3A%22%24%2B%2B+Course+%24%2B%2B%22
Study Chemistry - Bachelor of Science,https://www.aut.ac.nz/s/redirect?collection=aut-ac-nz-meta-dev&url=https%3A%2F%2Fwww.aut.ac.nz%2Fcourses%2Fbachelor-of-science%2Fchemistry-major&auth=o08otNLhLIEGaEfxIf0aAg&profile=_default&rank=236&query=%7CT%3A%22%24%2B%2B+Course+%24%2B%2B%22
"Photography, Sculpture and Moving-image Major – Bachelor of Visual…",https://www.aut.ac.nz/s/redirect?collection=aut-ac-nz-meta-dev&url=https%3A%2F%2Fwww.aut.ac.nz%2Fstudy%2Fstudy-options%2Fart-and-design%2Fcourses%2Fbachelor-of-visual-arts%2Fphotography-sculpture-and-moving-image-major&auth=w%2FCS8%2F1QJZw7%2B85YjZfhFg&profile=_default&rank=237&query=%7CT%3A%22%24%2B%2B+Course+%24%2B%2B%22
Postgraduate Diploma in Health Science,https://www.aut.ac.nz/s/redirect?collection=aut-ac-nz-meta-dev&url=https%3A%2F%2Fwww.aut.ac.nz%2Fstudy%2Fstudy-options%2Fhealth-sciences%2Fcourses%2Fpostgraduate-diploma-in-health-science&auth=9xWeNgW%2BWQ%2FuZX8D4xTdQg&profile=_default&rank=238&query=%7CT%3A%22%24%2B%2B+Course+%24%2B%2B%22
"Painting, Printmaking and Drawing major – Bachelor of Visual Arts Te…",https://www.aut.ac.nz/s/redirect?collection=aut-ac-nz-meta-dev&url=https%3A%2F%2Fwww.aut.ac.nz%2Fstudy%2Fstudy-options%2Fart-and-design%2Fcourses%2Fbachelor-of-visual-arts%2Fpainting-printmaking-and-drawing-major&auth=o1ONWCfn7L6%2B5KgCf1xtLA&profile=_default&rank=239&query=%7CT%3A%22%24%2B%2B+Course+%24%2B%2B%22
Postgraduate Diploma in Teaching and Learning,https://www.aut.ac.nz/s/redirect?collection=aut-ac-nz-meta-dev&url=https%3A%2F%2Fwww.aut.ac.nz%2Fstudy%2Fstudy-options%2Feducation%2Fcourses%2Fpostgraduate-diploma-in-teaching-and-learning&auth=%2BUtDm41uc9KoLW8Psqceqw&profile=_default&rank=240&query=%7CT%3A%22%24%2B%2B+Course+%24%2B%2B%22
Graduate Diploma in Sport and Exercise,https://www.aut.ac.nz/s/redirect?collection=aut-ac-nz-meta-dev&url=https%3A%2F%2Fwww.aut.ac.nz%2Fstudy%2Fstudy-options%2Fsport-and-recreation%2Fcourses%2Fgraduate-diploma-in-sport-and-exercise&auth=iGFFIOM%2Bu7VxCTSYU4mqvQ&profile=_default&rank=241&query=%7CT%3A%22%24%2B%2B+Course+%24%2B%2B%22
Master of Creative Technologies,https://www.aut.ac.nz/s/redirect?collection=aut-ac-nz-meta-dev&url=https%3A%2F%2Fwww.aut.ac.nz%2Fstudy%2Fstudy-options%2Fcreative-technologies%2Fcourses%2Fmaster-of-creative-technologies&auth=5OFTOAiJ4EDfjW%2Bl1kfJhw&profile=_default&rank=242&query=%7CT%3A%22%24%2B%2B+Course+%24%2B%2B%22
Postgraduate Diploma in Engineering,https://www.aut.ac.nz/s/redirect?collection=aut-ac-nz-meta-dev&url=https%3A%2F%2Fwww.aut.ac.nz%2Fstudy%2Fstudy-options%2Fengineering-computer-and-mathematical-sciences%2Fcourses%2Fpostgraduate-diploma-in-engineering&auth=MNUfgBWeBy1hnJyZzyBFSQ&profile=_default&rank=243&query=%7CT%3A%22%24%2B%2B+Course+%24%2B%2B%22
"Bachelor of Sport, Exercise and Health",https://www.aut.ac.nz/s/redirect?collection=aut-ac-nz-meta-dev&url=https%3A%2F%2Fwww.aut.ac.nz%2Fstudy%2Fstudy-options%2Fsport-and-recreation%2Fcourses%2Fbachelor-of-sport-exercise-and-health&auth=dT5Wx8ZJFwbi6OZDAQO4%2BQ&profile=_default&rank=244&query=%7CT%3A%22%24%2B%2B+Course+%24%2B%2B%22
International Business and Strategy - Bachelor of Business,https://www.aut.ac.nz/s/redirect?collection=aut-ac-nz-meta-dev&url=https%3A%2F%2Fwww.aut.ac.nz%2Fstudy%2Fstudy-options%2Fbusiness%2Fcourses%2Fbachelor-of-business%2Finternational-business-major&auth=BLbp3jtU6nD9brQcKH48gg&profile=_default&rank=245&query=%7CT%3A%22%24%2B%2B+Course+%24%2B%2B%22
Master of Health Science,https://www.aut.ac.nz/s/redirect?collection=aut-ac-nz-meta-dev&url=https%3A%2F%2Fwww.aut.ac.nz%2Fstudy%2Fstudy-options%2Fhealth-sciences%2Fcourses%2Fmaster-of-health-science&auth=lGhhC286tvt3ARD%2Fyd2xcA&profile=_default&rank=246&query=%7CT%3A%22%24%2B%2B+Course+%24%2B%2B%22
Bachelor of Laws (Honours),https://www.aut.ac.nz/s/redirect?collection=aut-ac-nz-meta-dev&url=https%3A%2F%2Fwww.aut.ac.nz%2Fstudy%2Fstudy-options%2Flaw%2Fcourses%2Fbachelor-of-laws-honours&auth=MAbfSgoF2d0kHP5%2B7RbIDw&profile=_default&rank=247&query=%7CT%3A%22%24%2B%2B+Course+%24%2B%2B%22
Advertising and Brand Creativity Major - Bachelor of Communication…,https://www.aut.ac.nz/s/redirect?collection=aut-ac-nz-meta-dev&url=https%3A%2F%2Fwww.aut.ac.nz%2Fstudy%2Fstudy-options%2Fcommunication-studies%2Fcourses%2Fbachelor-of-communication-studies%2Fadvertising-creativity-major&auth=EPbxNOk6gLHJbwxtUbquQA&profile=_default&rank=248&query=%7CT%3A%22%24%2B%2B+Course+%24%2B%2B%22
Bachelor of Architecture and Future Environments,https://www.aut.ac.nz/s/redirect?collection=aut-ac-nz-meta-dev&url=https%3A%2F%2Fwww.aut.ac.nz%2Fstudy%2Fstudy-options%2Farchitecture-and-built-environment%2Fcourses%2Fbachelor-of-architecture-and-future-environments&auth=cGclkgZeEdwxF8pxYOzErw&profile=_default&rank=249&query=%7CT%3A%22%24%2B%2B+Course+%24%2B%2B%22
Graduate Certificate in Health Science,https://www.aut.ac.nz/s/redirect?collection=aut-ac-nz-meta-dev&url=https%3A%2F%2Fwww.aut.ac.nz%2Fstudy%2Fstudy-options%2Fhealth-sciences%2Fcourses%2Fgraduate-certificate-in-health-science&auth=D489vxv%2BOCbnYD1PD4QSvA&profile=_default&rank=250&query=%7CT%3A%22%24%2B%2B+Course+%24%2B%2B%22
Environmental Science Degree - Bachelor of Science,https://www.aut.ac.nz/s/redirect?collection=aut-ac-nz-meta-dev&url=https%3A%2F%2Fwww.aut.ac.nz%2Fcourses%2Fbachelor-of-science%2Fenvironmental-science-major&auth=4Ycp7WKf24O4MG4EK01t6A&profile=_default&rank=251&query=%7CT%3A%22%24%2B%2B+Course+%24%2B%2B%22
Economics Specialisation - Master of Business,https://www.aut.ac.nz/s/redirect?collection=aut-ac-nz-meta-dev&url=https%3A%2F%2Fwww.aut.ac.nz%2Fstudy%2Fstudy-options%2Fbusiness%2Fcourses%2Fmaster-of-business%2Feconomics&auth=EQqNYatUZcSKK0uXkq%2BYYw&profile=_default&rank=252&query=%7CT%3A%22%24%2B%2B+Course+%24%2B%2B%22
Accounting Specialisation - Bachelor of Business (Honours),https://www.aut.ac.nz/s/redirect?collection=aut-ac-nz-meta-dev&url=https%3A%2F%2Fwww.aut.ac.nz%2Fstudy%2Fstudy-options%2Fbusiness%2Fcourses%2Fbachelor-of-business-honours%2Faccounting-specialisation-bachelor-of-business-honours&auth=RcpQnYbioz2CJGtXqZdrcg&profile=_default&rank=253&query=%7CT%3A%22%24%2B%2B+Course+%24%2B%2B%22
Perioperative Practice Major - Bachelor of Health Science,https://www.aut.ac.nz/s/redirect?collection=aut-ac-nz-meta-dev&url=https%3A%2F%2Fwww.aut.ac.nz%2Fstudy%2Fstudy-options%2Fhealth-sciences%2Fcourses%2Fbachelor-of-health-science%2Fperioperative-practice-major-bachelor-of-health-science&auth=Pj%2Fg9WhGphYIp4lpP81DRQ&profile=_default&rank=254&query=%7CT%3A%22%24%2B%2B+Course+%24%2B%2B%22
Master of Laws,https://www.aut.ac.nz/s/redirect?collection=aut-ac-nz-meta-dev&url=https%3A%2F%2Fwww.aut.ac.nz%2Fstudy%2Fstudy-options%2Flaw%2Fcourses%2Fmaster-of-laws&auth=6L8SRCmT1JO164zICV5NLA&profile=_default&rank=255&query=%7CT%3A%22%24%2B%2B+Course+%24%2B%2B%22
Rehabilitation - Postgraduate Certificate in Health Science,https://www.aut.ac.nz/s/redirect?collection=aut-ac-nz-meta-dev&url=https%3A%2F%2Fwww.aut.ac.nz%2Fstudy%2Fstudy-options%2Fhealth-sciences%2Fcourses%2Fpostgraduate-certificate-in-health-science%2Frehabilitation&auth=mNeNge1QLP0xHeK%2FQH8j5w&profile=_default&rank=256&query=%7CT%3A%22%24%2B%2B+Course+%24%2B%2B%22
Acupuncture - Postgraduate Diploma in Health Science,https://www.aut.ac.nz/s/redirect?collection=aut-ac-nz-meta-dev&url=https%3A%2F%2Fwww.aut.ac.nz%2Fstudy%2Fstudy-options%2Fhealth-sciences%2Fcourses%2Fpostgraduate-diploma-in-health-science%2Facupuncture&auth=ePVa3esuUyoAeBMGEk0icQ&profile=_default&rank=257&query=%7CT%3A%22%24%2B%2B+Course+%24%2B%2B%22
Doctor of Health Science,https://www.aut.ac.nz/s/redirect?collection=aut-ac-nz-meta-dev&url=https%3A%2F%2Fwww.aut.ac.nz%2Fstudy%2Fstudy-options%2Fhealth-sciences%2Fcourses%2Fdoctor-of-health-science&auth=84W%2Fnm%2BRwbkaYrB35QCxkw&profile=_default&rank=258&query=%7CT%3A%22%24%2B%2B+Course+%24%2B%2B%22
Postgraduate Diploma in Public Health,https://www.aut.ac.nz/s/redirect?collection=aut-ac-nz-meta-dev&url=https%3A%2F%2Fwww.aut.ac.nz%2Fstudy%2Fstudy-options%2Fhealth-sciences%2Fcourses%2Fpostgraduate-diploma-in-public-health&auth=wdpq46Kn0K9HsonRC7%2ByxQ&profile=_default&rank=259&query=%7CT%3A%22%24%2B%2B+Course+%24%2B%2B%22
Biological Science Major - Bachelor of Science,https://www.aut.ac.nz/s/redirect?collection=aut-ac-nz-meta-dev&url=https%3A%2F%2Fwww.aut.ac.nz%2Fcourses%2Fbachelor-of-science%2Fbiological-science-major-bachelor-of-science&auth=pf6qcAHOqAPFeQNyXH%2BWnA&profile=_default&rank=260&query=%7CT%3A%22%24%2B%2B+Course+%24%2B%2B%22
Midwifery - Postgraduate Diploma in Health Science,https://www.aut.ac.nz/s/redirect?collection=aut-ac-nz-meta-dev&url=https%3A%2F%2Fwww.aut.ac.nz%2Fstudy%2Fstudy-options%2Fhealth-sciences%2Fcourses%2Fpostgraduate-diploma-in-health-science%2Fmidwifery&auth=WonDZKXPKoPC7aNo5dTUug&profile=_default&rank=261&query=%7CT%3A%22%24%2B%2B+Course+%24%2B%2B%22
Master of Design degree,https://www.aut.ac.nz/s/redirect?collection=aut-ac-nz-meta-dev&url=https%3A%2F%2Fwww.aut.ac.nz%2Fstudy%2Fstudy-options%2Fart-and-design%2Fcourses%2Fmaster-of-design&auth=Lis6%2BlxHgR4FyZISn%2BtcdQ&profile=_default&rank=262&query=%7CT%3A%22%24%2B%2B+Course+%24%2B%2B%22
Master of Architecture (Professional),https://www.aut.ac.nz/s/redirect?collection=aut-ac-nz-meta-dev&url=https%3A%2F%2Fwww.aut.ac.nz%2Fstudy%2Fstudy-options%2Farchitecture-and-built-environment%2Fcourses%2Fmaster-of-architecture-professional&auth=mpvhlqgEYSnFmEn2YoSXig&profile=_default&rank=263&query=%7CT%3A%22%24%2B%2B+Course+%24%2B%2B%22
Information Systems Specialisation - Master of Business,https://www.aut.ac.nz/s/redirect?collection=aut-ac-nz-meta-dev&url=https%3A%2F%2Fwww.aut.ac.nz%2Fstudy%2Fstudy-options%2Fbusiness%2Fcourses%2Fmaster-of-business%2Finformation-systems&auth=lFMznUFC44yr5Xyoz2oiCw&profile=_default&rank=264&query=%7CT%3A%22%24%2B%2B+Course+%24%2B%2B%22
Accounting Major - Bachelor of Business,https://www.aut.ac.nz/s/redirect?collection=aut-ac-nz-meta-dev&url=https%3A%2F%2Fwww.aut.ac.nz%2Fstudy%2Fstudy-options%2Fbusiness%2Fcourses%2Fbachelor-of-business%2Faccounting-major&auth=OQ8uKcZ3Zky4AZoXXpTZMg&profile=_default&rank=265&query=%7CT%3A%22%24%2B%2B+Course+%24%2B%2B%22
Nursing - Master of Health Practice,https://www.aut.ac.nz/s/redirect?collection=aut-ac-nz-meta-dev&url=https%3A%2F%2Fwww.aut.ac.nz%2Fstudy%2Fstudy-options%2Fhealth-sciences%2Fcourses%2Fmaster-of-health-practice%2Fnursing&auth=Q47f43VRXZ0e6wljdEIT8A&profile=_default&rank=266&query=%7CT%3A%22%24%2B%2B+Course+%24%2B%2B%22
Study Food Science - Bachelor of Science,https://www.aut.ac.nz/s/redirect?collection=aut-ac-nz-meta-dev&url=https%3A%2F%2Fwww.aut.ac.nz%2Fcourses%2Fbachelor-of-science%2Ffood-science-major&auth=ks8pMpXdcGNC0IbAtWhJKw&profile=_default&rank=267&query=%7CT%3A%22%24%2B%2B+Course+%24%2B%2B%22
Biomedical Science Degree - Bachelor of Science,https://www.aut.ac.nz/s/redirect?collection=aut-ac-nz-meta-dev&url=https%3A%2F%2Fwww.aut.ac.nz%2Fcourses%2Fbachelor-of-science%2Fbiomedical-science-major&auth=ZBdCIOYAZPxJVEmJq2iTPQ&profile=_default&rank=268&query=%7CT%3A%22%24%2B%2B+Course+%24%2B%2B%22
Human Resource Management and Employment Relations - Bachelor of…,https://www.aut.ac.nz/s/redirect?collection=aut-ac-nz-meta-dev&url=https%3A%2F%2Fwww.aut.ac.nz%2Fstudy%2Fstudy-options%2Fbusiness%2Fcourses%2Fbachelor-of-business%2Fhuman-resource-management-and-employment-relation-major&auth=wKDplsU%2BGxdT4suw2XH0Gw&profile=_default&rank=269&query=%7CT%3A%22%24%2B%2B+Course+%24%2B%2B%22
Psychology - Master of Health Science,https://www.aut.ac.nz/s/redirect?collection=aut-ac-nz-meta-dev&url=https%3A%2F%2Fwww.aut.ac.nz%2Fstudy%2Fstudy-options%2Fhealth-sciences%2Fcourses%2Fmaster-of-health-science%2Fpsychology-master-of-health-science&auth=dQfmJRLSSK%2FxuNSqf%2B9ZZA&profile=_default&rank=270&query=%7CT%3A%22%24%2B%2B+Course+%24%2B%2B%22
Health Care Ethics - Postgraduate Diploma in Health Science,https://www.aut.ac.nz/s/redirect?collection=aut-ac-nz-meta-dev&url=https%3A%2F%2Fwww.aut.ac.nz%2Fstudy%2Fstudy-options%2Fhealth-sciences%2Fcourses%2Fpostgraduate-diploma-in-health-science%2Fhealth-care-ethics&auth=8sP029cdV85N5N9%2BziQ7zg&profile=_default&rank=271&query=%7CT%3A%22%24%2B%2B+Course+%24%2B%2B%22
Advanced Nursing Practice - Postgraduate Diploma in Health Science,https://www.aut.ac.nz/s/redirect?collection=aut-ac-nz-meta-dev&url=https%3A%2F%2Fwww.aut.ac.nz%2Fstudy%2Fstudy-options%2Fhealth-sciences%2Fcourses%2Fpostgraduate-diploma-in-health-science%2Fadvanced-nursing-practice&auth=8P9PhpuL4bKEjae8siERxA&profile=_default&rank=272&query=%7CT%3A%22%24%2B%2B+Course+%24%2B%2B%22
Master of Psychotherapy,https://www.aut.ac.nz/s/redirect?collection=aut-ac-nz-meta-dev&url=https%3A%2F%2Fwww.aut.ac.nz%2Fstudy%2Fstudy-options%2Fhealth-sciences%2Fcourses%2Fmaster-of-psychotherapy&auth=eAFnyXTnM5u0skNv%2Fns4oA&profile=_default&rank=273&query=%7CT%3A%22%24%2B%2B+Course+%24%2B%2B%22
Criminology and Criminal Justice - Bachelor of Arts (Honours),https://www.aut.ac.nz/s/redirect?collection=aut-ac-nz-meta-dev&url=https%3A%2F%2Fwww.aut.ac.nz%2Fcourses%2Fbachelor-of-arts-honours%2Fcriminology-and-criminal-justice-bachelor-of-arts-honours&auth=%2BjKOwCCquPgJWZMGS4holw&profile=_default&rank=274&query=%7CT%3A%22%24%2B%2B+Course+%24%2B%2B%22
Postgraduate Certificate in Engineering,https://www.aut.ac.nz/s/redirect?collection=aut-ac-nz-meta-dev&url=https%3A%2F%2Fwww.aut.ac.nz%2Fstudy%2Fstudy-options%2Fengineering-computer-and-mathematical-sciences%2Fcourses%2Fpostgraduate-certificate-in-engineering&auth=4jNogJwrZRJLGkpUCXTlEg&profile=_default&rank=275&query=%7CT%3A%22%24%2B%2B+Course+%24%2B%2B%22
Graduate Diploma in Health Science,https://www.aut.ac.nz/s/redirect?collection=aut-ac-nz-meta-dev&url=https%3A%2F%2Fwww.aut.ac.nz%2Fstudy%2Fstudy-options%2Fhealth-sciences%2Fcourses%2Fgraduate-diploma-in-health-science&auth=w82418TGFOGjaVKvPHAorw&profile=_default&rank=276&query=%7CT%3A%22%24%2B%2B+Course+%24%2B%2B%22
Child Health - Postgraduate Certificate in Health Science,https://www.aut.ac.nz/s/redirect?collection=aut-ac-nz-meta-dev&url=https%3A%2F%2Fwww.aut.ac.nz%2Fstudy%2Fstudy-options%2Fhealth-sciences%2Fcourses%2Fpostgraduate-certificate-in-health-science%2Fchild-health&auth=zaR4PvxsDuN1U7MhyEKaVQ&profile=_default&rank=277&query=%7CT%3A%22%24%2B%2B+Course+%24%2B%2B%22
Graduate Diploma in International Hospitality Management,https://www.aut.ac.nz/s/redirect?collection=aut-ac-nz-meta-dev&url=https%3A%2F%2Fwww.aut.ac.nz%2Fstudy%2Fstudy-options%2Fhospitality-tourism-and-events%2Fcourses%2Fgraduate-diploma-in-international-hospitality-management&auth=Lzk7cz2Xv1Izta9XOHKErA&profile=_default&rank=279&query=%7CT%3A%22%24%2B%2B+Course+%24%2B%2B%22
Graduate Diploma in Business,https://www.aut.ac.nz/s/redirect?collection=aut-ac-nz-meta-dev&url=https%3A%2F%2Fwww.aut.ac.nz%2Fstudy%2Fstudy-options%2Fbusiness%2Fcourses%2Fgraduate-diploma-in-business&auth=RgSPAFQtX9viPBhjV3V8mA&profile=_default&rank=280&query=%7CT%3A%22%24%2B%2B+Course+%24%2B%2B%22
Education Major - Bachelor of Arts,https://www.aut.ac.nz/s/redirect?collection=aut-ac-nz-meta-dev&url=https%3A%2F%2Fwww.aut.ac.nz%2Fcourses%2Fbachelor-of-arts%2Feducation-major&auth=OFcdXK%2B9JKDZavxBDJUSyw&profile=_default&rank=281&query=%7CT%3A%22%24%2B%2B+Course+%24%2B%2B%22
Graduate Certificate in International Hospitality Management,https://www.aut.ac.nz/s/redirect?collection=aut-ac-nz-meta-dev&url=https%3A%2F%2Fwww.aut.ac.nz%2Fstudy%2Fstudy-options%2Fhospitality-tourism-and-events%2Fcourses%2Fgraduate-certificate-in-international-hospitality-management&auth=ssuUxC2WEzARHTcBEnvJvA&profile=_default&rank=282&query=%7CT%3A%22%24%2B%2B+Course+%24%2B%2B%22
Marketing Specialisation - Master of Business,https://www.aut.ac.nz/s/redirect?collection=aut-ac-nz-meta-dev&url=https%3A%2F%2Fwww.aut.ac.nz%2Fstudy%2Fstudy-options%2Fbusiness%2Fcourses%2Fmaster-of-business%2Fmarketing%2C-advertising%2C-retailing%2C-sales&auth=x0I4vMTGraskPm7TXFxdTg&profile=_default&rank=283&query=%7CT%3A%22%24%2B%2B+Course+%24%2B%2B%22
Individual pathway - Bachelor of Health Science,https://www.aut.ac.nz/s/redirect?collection=aut-ac-nz-meta-dev&url=https%3A%2F%2Fwww.aut.ac.nz%2Fstudy%2Fstudy-options%2Fhealth-sciences%2Fcourses%2Fbachelor-of-health-science%2Findividual-pathway-major&auth=GabG4TeLm1nxEc2yF3E%2BUw&profile=_default&rank=284&query=%7CT%3A%22%24%2B%2B+Course+%24%2B%2B%22
Management and Leadership Major - Bachelor of Business,https://www.aut.ac.nz/s/redirect?collection=aut-ac-nz-meta-dev&url=https%3A%2F%2Fwww.aut.ac.nz%2Fstudy%2Fstudy-options%2Fbusiness%2Fcourses%2Fbachelor-of-business%2Fmanagement-major&auth=ACHz9TKKgSnzbovqZduUxA&profile=_default&rank=285&query=%7CT%3A%22%24%2B%2B+Course+%24%2B%2B%22
